Job ID,Job URL,Job Title,Company Name,Status,Timestamp,WP ID
670dc48e736ad748,https://gn.linkedin.com/jobs/view/directeur-administratif-et-financier-groupe-at-groupe-ibs-4436320073,Directeur Administratif et Financier Groupe,,scraped,2026-07-07T00:23:47.109766,
82be576a4d1d73a1,https://gn.linkedin.com/jobs/view/young-graduate-ing%C3%A9nieur-lubrifiants-h-f-at-totalenergies-4436433371,Young Graduate Ingénieur Lubrifiants (H/F),,scraped,2026-07-07T00:23:53.651979,
2375fbd71341887d,https://gn.linkedin.com/jobs/view/chef-comptable-at-groupe-ibs-4435836139,Chef Comptable,,scraped,2026-07-07T00:25:04.325394,
67d234d5f5738ea3,https://gn.linkedin.com/jobs/view/stock-accountant-assistant-at-vivo-energy-4412255562,Stock Accountant Assistant,,scraped,2026-07-07T00:25:10.951159,
af5b13e2aef58fe8,https://gn.linkedin.com/jobs/view/quatre-4-sp%C3%A9cialistes-conformit%C3%A9-forage-dynamitage-at-rio-tinto-4434982203,Quatre (4) Spécialistes conformité forage & dynamitage,,scraped,2026-07-07T00:25:17.367701,
78b4291f976cd9e5,https://gn.linkedin.com/jobs/view/cashier-at-vivo-energy-4412258477,Cashier,,scraped,2026-07-07T00:25:24.711087,
df66bb2bedfa3510,https://gn.linkedin.com/jobs/view/quatre-4-superviseurs-de-dynamitage-at-rio-tinto-4434321779,Quatre (4) Superviseurs de dynamitage,Rio Tinto,posted,2026-07-07T00:28:27.192250,18
d2edb04b78892e00,https://gn.linkedin.com/jobs/view/finance-specialist-at-capital-talent-consulting-4431574713,Finance Specialist,Capital Talent Consulting,posted,2026-07-07T00:28:38.565838,20
a1fa41da2a72f1fb,https://gn.linkedin.com/jobs/view/un-conseiller-hr-at-rio-tinto-4435421957,Un Conseiller HR,Rio Tinto,posted,2026-07-07T00:29:21.155914,22
1ed8ea4641236d90,https://gn.linkedin.com/jobs/view/un-superviseur-de-convoyeur-at-rio-tinto-4436206915,Un Superviseur de Convoyeur,,scraped,2026-07-07T00:29:23.559794,
e7eafe21f8c1e0b4,https://gn.linkedin.com/jobs/view/un-superviseur-de-lubrification-hydraulique-at-rio-tinto-4436205950,Un Superviseur de Lubrification & Hydraulique,,scraped,2026-07-07T00:30:34.281703,
95d66bd1065c17d2,https://gn.linkedin.com/jobs/view/superintendent-drill-blast-at-rio-tinto-4435532697,Superintendent Drill & Blast,,scraped,2026-07-07T00:30:41.244888,
336b5bbae16909bd,https://gn.linkedin.com/jobs/view/six-6-mecaniciens-monteurs-at-rio-tinto-4436079750,Six ( 6) Mecaniciens Monteurs,,scraped,2026-07-07T00:30:49.330030,
e7605b69e1bec62c,https://gn.linkedin.com/jobs/view/sp%C3%A9cialiste-projets-is-t-at-rio-tinto-4436223317,Spécialiste Projets IS&T,,scraped,2026-07-07T00:30:56.192427,
72d44ea29a7e8a9d,https://gn.linkedin.com/jobs/view/un-dessinateur-cao-at-rio-tinto-4435428619,Un Dessinateur CAO,,scraped,2026-07-07T00:31:03.126626,
04a1ba1181d91a68,https://gn.linkedin.com/jobs/view/sp%C3%A9cialiste-en-comptabilit%C3%A9-mj002006-at-sunda-international-4436716260,Spécialiste en comptabilité (MJ002006),,scraped,2026-07-07T00:31:10.049281,
